index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end,avg_width,avg_length
71,1874553,7163,7240,11:55.3,12:03.0,11,55,7.7,1,2,866,right_to_left,Adelaide United,2,False,False,False,create,1,medium_block,9,-18.23,-14.58,4,half_space_right,1,defensive_third,False,25.99,-28.16,5,wide_right,3,attacking_third,False,46.58,42.75,52.79,62.89,31.21,34.46,55.29,50.6,44.665,57.84
72,1874553,7240,7291,12:03.0,12:08.1,12,3,5.1,1,2,866,right_to_left,Adelaide United,2,True,False,False,finish,2,low_block,8,26.67,-28.14,5,wide_right,3,attacking_third,False,41.94,-14.09,4,half_space_right,3,attacking_third,True,42.5,29.99,63.5,76.8,34.37,25.31,50.58,48.0,36.245,70.15
73,1874553,7291,7343,12:08.1,12:13.3,12,8,5.2,1,1,1802,left_to_right,Brisbane FC,2,False,False,False,chaotic,5,chaotic,5,-41.76,14.3,2,half_space_left,1,defensive_third,False,-29.96,5.69,3,center,1,defensive_third,False,25.1,24.39,47.91,43.63,29.75,25.24,76.69,68.0,24.745,45.769999999999996
74,1874553,7530,7551,12:32.0,12:34.1,12,32,2.1,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,direct,6,defending_direct,15,-20.85,3.56,3,center,1,defensive_third,False,14.96,-17.04,4,half_space_right,2,middle_third,False,48.19,47.57,41.66,52.58,34.32,36.24,54.25,55.41,47.879999999999995,47.12
75,1874553,7551,7589,12:34.1,12:37.9,12,34,3.8,1,2,866,right_to_left,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-16.04,17.68,2,half_space_left,2,middle_third,False,-10.82,22.64,1,wide_left,2,middle_third,False,36.34,37.49,55.53,55.1,47.45,42.64,53.46,56.08,36.915000000000006,55.315
76,1874553,7589,7618,12:37.9,12:40.8,12,37,2.9,1,1,1802,left_to_right,Brisbane FC,2,False,False,False,chaotic,5,chaotic,5,10.74,-22.74,5,wide_right,2,middle_third,False,24.93,-32.0,5,wide_right,3,attacking_third,False,42.45,46.04,56.1,57.52,37.52,39.57,55.0,53.47,44.245000000000005,56.81
77,1874553,8310,8320,13:50.0,13:51.0,13,50,1.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,set_play,7,defending_set_play,13,20.24,-30.72,5,wide_right,3,attacking_third,False,34.18,-17.72,4,half_space_right,3,attacking_third,False,44.2,42.94,60.39,62.83,35.96,35.82,21.63,20.47,43.57,61.61
78,1874553,8548,8610,14:13.8,14:20.0,14,13,6.2,1,2,866,right_to_left,Adelaide United,1,False,False,False,direct,6,defending_direct,15,-46.91,-1.66,3,center,1,defensive_third,False,14.11,-23.84,5,wide_right,2,middle_third,False,58.75,46.38,50.59,56.47,41.55,35.39,75.94,66.67,52.565,53.53
79,1874553,8610,8632,14:20.0,14:22.2,14,20,2.2,1,2,866,right_to_left,Adelaide United,1,False,False,False,create,1,medium_block,9,14.58,-24.04,5,wide_right,2,middle_third,False,26.82,-32.17,5,wide_right,3,attacking_third,False,46.05,43.81,56.89,66.13,35.19,32.99,66.54,62.89,44.93,61.51
80,1874553,8632,8851,14:22.2,14:44.1,14,22,21.9,1,2,866,right_to_left,Adelaide United,6,True,False,False,finish,2,low_block,8,27.28,-32.33,5,wide_right,3,attacking_third,False,17.11,16.87,2,half_space_left,2,middle_third,False,43.82,51.46,66.46,60.87,33.0,35.12,62.63,30.05,47.64,63.66499999999999
81,1874553,8851,8985,14:44.1,14:57.5,14,44,13.4,1,1,1802,left_to_right,Brisbane FC,2,False,False,True,transition,4,defending_transition,11,-17.37,-17.4,4,half_space_right,2,middle_third,False,44.71,20.66,1,wide_left,3,attacking_third,False,35.03,28.89,30.03,76.58,51.48,22.88,61.04,53.72,31.96,53.305
82,1874553,9327,9527,15:31.7,15:51.7,15,31,20.0,1,1,1802,left_to_right,Brisbane FC,4,True,False,False,set_play,7,defending_set_play,13,51.08,33.03,1,wide_left,3,attacking_third,False,-34.8,31.34,1,wide_left,1,defensive_third,False,40.84,43.82,73.81,37.9,29.83,40.94,15.8,69.74,42.33,55.855000000000004
83,1874553,9527,9573,15:51.7,15:56.3,15,51,4.6,1,2,866,right_to_left,Adelaide United,1,True,False,False,build_up,0,high_block,10,-34.31,31.59,1,wide_left,1,defensive_third,False,-33.3,20.15,2,half_space_left,1,defensive_third,False,44.08,48.68,38.27,53.55,40.91,36.12,69.64,72.59,46.379999999999995,45.91
84,1874553,9573,9595,15:56.3,15:58.5,15,56,2.2,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,33.38,-19.5,4,half_space_right,3,attacking_third,False,47.51,-5.07,3,center,3,attacking_third,True,35.9,32.31,72.71,72.01,48.78,51.61,53.6,52.75,34.105000000000004,72.36
85,1874553,9595,9666,15:58.5,16:05.6,15,58,7.1,1,2,866,right_to_left,Adelaide United,2,False,False,False,transition,4,defending_transition,11,-47.71,4.8,3,center,1,defensive_third,False,3.77,-25.85,5,wide_right,2,middle_third,False,51.74,57.08,52.75,50.67,32.37,40.79,71.9,64.59,54.41,51.71
86,1874553,9852,9939,16:24.2,16:32.9,16,24,8.7,1,2,866,right_to_left,Adelaide United,4,False,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,-19.22,18.02,2,half_space_left,1,defensive_third,False,,54.74,,45.86,,41.69,,53.5,54.74,45.86
87,1874553,9939,9966,16:32.9,16:35.6,16,32,2.7,1,2,866,right_to_left,Adelaide United,1,False,False,False,build_up,0,high_block,10,-20.53,17.12,2,half_space_left,1,defensive_third,False,-36.7,9.43,2,half_space_left,1,defensive_third,False,54.92,58.42,45.82,45.28,41.81,43.46,53.9,66.14,56.67,45.55
88,1874553,9966,9994,16:35.6,16:38.4,16,35,2.8,1,2,866,right_to_left,Adelaide United,1,True,False,False,direct,6,defending_direct,15,-36.56,9.91,2,half_space_left,1,defensive_third,False,1.98,28.78,1,wide_left,2,middle_third,False,58.46,56.38,45.02,45.13,43.52,46.16,66.55,65.83,57.42,45.075
89,1874553,10230,10240,17:02.0,17:03.0,17,2,1.0,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,chaotic,5,chaotic,5,,,2,half_space_left,2,middle_third,False,,,2,half_space_left,2,middle_third,False,,,,,,,,,,
90,1874553,10246,10266,17:03.6,17:05.6,17,3,2.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,,,2,half_space_left,2,middle_third,False,29.05,-19.47,4,half_space_right,3,attacking_third,False,,45.91,,68.62,,33.14,,57.0,45.91,68.62
91,1874553,10266,10326,17:05.6,17:11.6,17,5,6.0,1,2,866,right_to_left,Adelaide United,2,False,False,False,chaotic,5,chaotic,5,-29.72,19.42,2,half_space_left,1,defensive_third,False,-15.44,35.98,1,wide_left,2,middle_third,False,32.84,38.8,57.02,53.24,45.76,37.45,69.15,66.07,35.82,55.13
92,1874553,10477,10662,17:26.7,17:45.2,17,26,18.5,1,2,866,right_to_left,Adelaide United,6,False,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,21.65,-4.29,3,center,3,attacking_third,False,,56.1,,61.03,,29.1,,46.27,56.1,61.03
93,1874553,10662,10702,17:45.2,17:49.2,17,45,4.0,1,2,866,right_to_left,Adelaide United,1,True,False,False,finish,2,low_block,8,22.15,-4.16,3,center,3,attacking_third,False,48.04,-14.57,4,half_space_right,3,attacking_third,True,55.73,44.16,61.46,70.03,29.04,27.19,46.29,46.27,49.94499999999999,65.745
94,1874553,10702,10884,17:49.2,18:07.4,17,49,18.2,1,1,1802,left_to_right,Brisbane FC,3,False,False,False,build_up,0,high_block,10,-48.33,14.71,2,half_space_left,1,defensive_third,False,-35.16,18.71,2,half_space_left,1,defensive_third,False,27.19,55.17,46.34,47.07,43.97,36.88,69.97,68.73,41.18,46.705
95,1874553,10884,10923,18:07.4,18:11.3,18,7,3.9,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,direct,6,defending_direct,15,-34.99,18.83,2,half_space_left,1,defensive_third,False,23.83,22.5,1,wide_left,3,attacking_third,False,54.85,39.72,47.27,62.11,36.92,37.41,68.44,59.61,47.285,54.69
96,1874553,10923,10946,18:11.3,18:13.6,18,11,2.3,1,2,866,right_to_left,Adelaide United,1,False,False,False,chaotic,5,chaotic,5,-24.79,-22.49,5,wide_right,1,defensive_third,False,-26.54,-31.15,5,wide_right,1,defensive_third,False,37.51,40.16,59.51,55.13,39.5,36.46,62.62,69.81,38.834999999999994,57.32
97,1874553,11020,11491,18:21.0,19:08.1,18,21,47.1,1,2,866,right_to_left,Adelaide United,12,True,False,False,create,1,medium_block,9,-20.96,-33.12,5,wide_right,1,defensive_third,False,1.58,22.62,1,wide_left,2,middle_third,False,47.61,64.33,46.1,47.67,35.67,39.5,57.37,52.35,55.97,46.885000000000005
98,1874553,11491,11655,19:08.1,19:24.5,19,8,16.4,1,1,1802,left_to_right,Brisbane FC,6,False,False,False,create,1,medium_block,9,-2.36,-22.39,5,wide_right,2,middle_third,False,22.14,26.53,1,wide_left,3,attacking_third,False,39.4,48.09,52.41,62.83,64.0,33.61,47.92,52.73,43.745000000000005,57.62
99,1874553,11655,11680,19:24.5,19:27.0,19,24,2.5,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,finish,2,low_block,8,23.09,26.64,1,wide_left,3,attacking_third,False,34.72,32.38,1,wide_left,3,attacking_third,False,48.01,48.92,63.03,67.58,33.54,39.79,52.67,51.16,48.465,65.305
100,1874553,11680,11795,19:27.0,19:38.5,19,27,11.5,1,2,866,right_to_left,Adelaide United,4,False,False,False,build_up,0,high_block,10,-34.81,-32.58,5,wide_right,1,defensive_third,False,-20.18,25.55,1,wide_left,1,defensive_third,False,40.24,57.73,51.02,47.37,49.19,43.24,67.72,56.03,48.985,49.195
101,1874553,11795,11900,19:38.5,19:49.0,19,38,10.5,1,2,866,right_to_left,Adelaide United,3,True,False,False,create,1,medium_block,9,-19.73,25.83,1,wide_left,1,defensive_third,False,-0.72,-14.4,4,half_space_right,2,middle_third,False,57.93,64.27,47.47,45.11,43.29,39.7,55.77,45.34,61.099999999999994,46.29
102,1874553,11900,11987,19:49.0,19:57.7,19,49,8.7,1,1,1802,left_to_right,Brisbane FC,3,True,False,False,create,1,medium_block,9,-0.97,14.95,2,half_space_left,2,middle_third,False,11.98,29.83,1,wide_left,2,middle_third,False,39.68,47.17,45.37,52.39,64.05,44.03,45.31,55.76,43.425,48.879999999999995
103,1874553,11987,11997,19:57.7,19:58.7,19,57,1.0,1,2,866,right_to_left,Adelaide United,1,False,False,False,create,1,medium_block,9,-13.07,-29.54,5,wide_right,2,middle_third,False,-19.95,-27.5,5,wide_right,1,defensive_third,False,44.12,44.86,55.88,56.66,46.98,45.03,52.97,58.59,44.489999999999995,56.269999999999996
104,1874553,11997,12036,19:58.7,20:02.6,19,58,3.9,1,2,866,right_to_left,Adelaide United,2,False,False,False,build_up,0,high_block,10,-20.55,-27.32,5,wide_right,1,defensive_third,False,-20.25,-26.05,5,wide_right,1,defensive_third,False,44.92,47.53,56.7,52.36,44.81,37.35,59.2,64.63,46.225,54.53
105,1874553,12036,12072,20:02.6,20:06.2,20,2,3.6,1,2,866,right_to_left,Adelaide United,1,True,False,False,create,1,medium_block,9,-19.12,-26.62,5,wide_right,1,defensive_third,False,-22.21,-29.47,5,wide_right,1,defensive_third,False,47.48,45.47,52.19,48.78,37.2,33.66,64.43,59.47,46.474999999999994,50.485
106,1874553,12072,12075,20:06.2,20:06.5,20,6,0.3,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,create,1,medium_block,9,22.68,29.45,1,wide_left,3,attacking_third,False,23.22,29.46,1,wide_left,3,attacking_third,False,33.54,33.26,59.54,59.7,45.46,45.46,48.73,48.65,33.4,59.620000000000005
107,1874553,12075,12200,20:06.5,20:19.0,20,6,12.5,1,1,1802,left_to_right,Brisbane FC,3,False,False,False,finish,2,low_block,8,23.32,29.54,1,wide_left,3,attacking_third,False,6.16,15.43,2,half_space_left,2,middle_third,False,33.23,47.65,59.81,59.71,45.46,28.1,48.62,37.7,40.44,59.760000000000005
108,1874553,12200,12261,20:19.0,20:25.1,20,19,6.1,1,1,1802,left_to_right,Brisbane FC,2,False,False,False,create,1,medium_block,9,4.99,13.88,2,half_space_left,2,middle_third,False,11.96,-26.76,5,wide_right,2,middle_third,False,47.78,49.33,59.54,58.34,27.68,42.89,38.1,46.46,48.555,58.94
109,1874553,12449,12507,20:43.9,20:49.7,20,43,5.8,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,12.66,-34.62,5,wide_right,2,middle_third,False,44.47,-16.59,4,half_space_right,3,attacking_third,True,39.82,29.58,67.63,68.65,31.75,29.98,51.23,47.97,34.7,68.14
110,1874553,12507,12661,20:49.7,21:05.1,20,49,15.4,1,2,866,right_to_left,Adelaide United,3,True,False,False,create,1,medium_block,9,-44.24,16.65,2,half_space_left,1,defensive_third,False,5.06,9.46,2,half_space_left,2,middle_third,False,30.33,58.41,47.74,47.12,29.54,37.13,68.64,57.79,44.37,47.43
111,1874553,12661,12716,21:05.1,21:10.6,21,5,5.5,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-5.23,-9.37,4,half_space_right,2,middle_third,False,9.9,-18.94,4,half_space_right,2,middle_third,False,36.72,43.55,57.59,54.71,58.12,50.07,47.28,45.97,40.135,56.150000000000006
112,1874553,12716,12759,21:10.6,21:14.9,21,10,4.3,1,2,866,right_to_left,Adelaide United,2,False,False,False,chaotic,5,chaotic,5,-10.23,18.62,2,half_space_left,2,middle_third,False,3.05,5.84,3,center,2,middle_third,False,50.0,50.49,45.83,50.77,43.77,29.92,54.49,46.88,50.245000000000005,48.3
113,1874553,13188,13316,21:57.8,22:10.6,21,57,12.8,1,2,866,right_to_left,Adelaide United,5,False,False,False,create,1,medium_block,9,1.25,2.4,3,center,2,middle_third,False,4.97,-27.69,5,wide_right,2,middle_third,False,59.21,63.18,57.19,59.58,37.52,38.9,36.6,34.21,61.195,58.385
114,1874553,13316,13324,22:10.6,22:11.4,22,10,0.8,1,2,866,right_to_left,Adelaide United,1,False,False,False,finish,2,low_block,8,5.05,-27.74,5,wide_right,2,middle_third,False,5.27,-27.92,5,wide_right,2,middle_third,False,63.18,62.82,59.59,59.46,38.96,39.26,34.21,34.05,63.0,59.525000000000006
115,1874553,13324,13466,22:11.4,22:25.6,22,11,14.2,1,2,866,right_to_left,Adelaide United,4,False,False,False,create,1,medium_block,9,5.12,-27.7,5,wide_right,2,middle_third,False,13.5,-23.84,5,wide_right,2,middle_third,False,62.73,61.58,59.41,55.13,39.35,39.93,34.03,39.29,62.155,57.269999999999996
116,1874553,13466,13571,22:25.6,22:36.1,22,25,10.5,1,2,866,right_to_left,Adelaide United,3,False,False,False,finish,2,low_block,8,14.73,-25.06,5,wide_right,2,middle_third,False,5.64,1.35,3,center,2,middle_third,False,61.32,52.92,55.33,54.7,40.19,36.25,39.12,36.73,57.120000000000005,55.015
117,1874553,13571,13660,22:36.1,22:45.0,22,36,8.9,1,2,866,right_to_left,Adelaide United,2,True,False,False,create,1,medium_block,9,4.92,2.21,3,center,2,middle_third,False,16.91,-14.53,4,half_space_right,2,middle_third,False,52.88,57.37,54.73,57.37,36.31,31.26,36.96,42.4,55.125,56.05
118,1874553,13660,13709,22:45.0,22:49.9,22,45,4.9,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-17.38,14.94,2,half_space_left,2,middle_third,False,17.15,23.42,1,wide_left,2,middle_third,False,31.27,36.26,42.36,54.79,57.21,52.03,57.59,59.12,33.765,48.575
119,1874553,13709,13937,22:49.9,23:12.7,22,49,22.8,1,2,866,right_to_left,Adelaide United,6,False,False,False,create,1,medium_block,9,-17.61,-23.51,5,wide_right,1,defensive_third,False,-19.69,8.85,3,center,1,defensive_third,False,52.23,65.61,58.95,46.62,36.28,36.45,54.77,52.05,58.92,52.785
120,1874553,13937,14043,23:12.7,23:23.3,23,12,10.6,1,2,866,right_to_left,Adelaide United,2,False,False,False,build_up,0,high_block,10,-20.53,8.26,3,center,1,defensive_third,False,-21.04,10.79,2,half_space_left,1,defensive_third,False,65.56,62.36,46.47,42.04,36.41,40.06,52.27,54.14,63.96,44.254999999999995
121,1874553,14043,14055,23:23.3,23:24.5,23,23,1.2,1,2,866,right_to_left,Adelaide United,0,True,False,False,create,1,medium_block,9,-19.93,9.6,2,half_space_left,1,defensive_third,False,-5.92,-2.55,3,center,2,middle_third,False,62.26,60.58,42.11,43.46,40.01,39.15,54.08,52.99,61.42,42.785
122,1874553,14055,14102,23:24.5,23:29.2,23,24,4.7,1,1,1802,left_to_right,Brisbane FC,3,False,False,True,create,1,medium_block,9,5.86,2.56,3,center,2,middle_third,False,14.93,13.71,2,half_space_left,2,middle_third,False,39.03,36.24,52.85,59.33,60.35,41.81,43.71,46.14,37.635000000000005,56.09
123,1874553,14102,14224,23:29.2,23:41.4,23,29,12.2,1,1,1802,left_to_right,Brisbane FC,6,True,False,True,finish,2,low_block,8,15.32,13.81,2,half_space_left,2,middle_third,False,51.18,1.39,3,center,3,attacking_third,True,36.31,32.83,59.62,71.39,41.47,29.15,46.07,18.24,34.57,65.505
124,1874553,14537,14632,24:12.7,24:22.2,24,12,9.5,1,2,866,right_to_left,Adelaide United,6,False,False,False,build_up,0,high_block,10,-47.8,-1.33,3,center,1,defensive_third,False,-20.06,-29.57,5,wide_right,1,defensive_third,False,61.27,59.64,49.96,49.87,34.52,40.31,67.83,69.41,60.455,49.915
125,1874553,14632,14649,24:22.2,24:23.9,24,22,1.7,1,2,866,right_to_left,Adelaide United,0,True,False,False,create,1,medium_block,9,-19.34,-28.7,5,wide_right,1,defensive_third,False,-14.09,-20.39,5,wide_right,2,middle_third,False,59.53,56.83,49.74,47.5,40.26,38.44,69.19,65.71,58.18,48.620000000000005
126,1874553,14649,14706,24:23.9,24:29.6,24,23,5.7,1,1,1802,left_to_right,Brisbane FC,3,False,False,False,quick_break,3,defending_quick_break,12,14.19,20.29,1,wide_left,2,middle_third,False,46.57,5.66,3,center,3,attacking_third,True,38.28,30.54,65.48,77.48,56.5,38.51,47.44,43.23,34.41,71.48
127,1874553,15054,15254,25:04.4,25:24.4,25,4,20.0,1,1,1802,left_to_right,Brisbane FC,6,False,False,False,set_play,7,defending_set_play,13,51.93,32.58,1,wide_left,3,attacking_third,False,18.71,-10.32,4,half_space_right,3,attacking_third,False,41.7,53.26,73.79,64.55,22.01,30.29,13.56,35.81,47.480000000000004,69.17
128,1874553,15254,15352,25:24.4,25:34.2,25,24,9.8,1,1,1802,left_to_right,Brisbane FC,3,True,False,False,finish,2,low_block,8,18.63,-10.46,4,half_space_right,3,attacking_third,False,36.86,-21.23,5,wide_right,3,attacking_third,False,53.26,32.12,64.46,73.36,30.43,26.68,35.85,21.79,42.69,68.91
129,1874553,15352,15418,25:34.2,25:40.8,25,34,6.6,1,2,866,right_to_left,Adelaide United,1,False,False,False,build_up,0,high_block,10,-37.23,20.88,1,wide_left,1,defensive_third,False,-20.46,30.02,1,wide_left,1,defensive_third,False,26.74,32.97,21.73,26.64,32.13,30.68,73.34,67.96,29.854999999999997,24.185000000000002
130,1874553,15418,15587,25:40.8,25:57.7,25,40,16.9,1,2,866,right_to_left,Adelaide United,5,False,False,False,create,1,medium_block,9,-19.5,30.14,1,wide_left,1,defensive_third,False,13.03,-26.92,5,wide_right,2,middle_third,False,33.24,46.98,27.0,60.76,30.84,33.37,67.86,41.26,40.11,43.879999999999995
131,1874553,15587,16042,25:57.7,26:43.2,25,57,45.5,1,2,866,right_to_left,Adelaide United,14,True,False,False,finish,2,low_block,8,13.4,-26.91,5,wide_right,2,middle_third,False,43.01,16.63,2,half_space_left,3,attacking_third,True,46.94,35.96,60.99,65.4,33.34,26.53,41.13,23.36,41.45,63.19500000000001
132,1874553,16042,16105,26:43.2,26:49.5,26,43,6.3,1,1,1802,left_to_right,Brisbane FC,3,True,False,False,chaotic,5,chaotic,5,-43.09,-15.56,4,half_space_right,1,defensive_third,False,-29.87,18.41,2,half_space_left,1,defensive_third,False,26.45,34.66,23.17,25.54,35.75,40.86,65.56,58.31,30.555,24.355
133,1874553,16145,16723,26:53.5,27:51.3,26,53,57.8,1,2,866,right_to_left,Adelaide United,22,True,False,True,finish,2,low_block,8,28.99,-34.44,5,wide_right,3,attacking_third,False,47.98,-5.55,3,center,3,attacking_third,True,53.88,42.58,58.68,63.84,46.05,27.94,28.92,25.04,48.230000000000004,61.260000000000005
134,1874553,16908,16928,28:09.8,28:11.8,28,9,2.0,1,1,1802,left_to_right,Brisbane FC,2,False,False,False,build_up,0,high_block,10,,,2,half_space_left,2,middle_third,False,-20.57,-31.32,5,wide_right,1,defensive_third,False,,60.68,,51.56,,38.75,,65.58,60.68,51.56
135,1874553,16928,17122,28:11.8,28:31.2,28,11,19.4,1,1,1802,left_to_right,Brisbane FC,7,False,False,False,create,1,medium_block,9,-19.74,-31.88,5,wide_right,1,defensive_third,False,11.6,17.36,2,half_space_left,2,middle_third,False,60.39,45.24,51.58,60.56,38.94,39.02,65.41,43.79,52.815,56.07
136,1874553,17122,17260,28:31.2,28:45.0,28,31,13.8,1,1,1802,left_to_right,Brisbane FC,5,True,False,False,finish,2,low_block,8,11.27,16.01,2,half_space_left,2,middle_third,False,36.59,-3.55,3,center,3,attacking_third,True,45.26,30.56,60.6,65.57,38.79,20.05,43.57,40.51,37.91,63.084999999999994
137,1874553,17260,17314,28:45.0,28:50.4,28,45,5.4,1,2,866,right_to_left,Adelaide United,1,False,False,False,build_up,0,high_block,10,-37.37,4.1,3,center,1,defensive_third,False,-20.3,27.45,1,wide_left,1,defensive_third,False,19.89,37.26,40.55,46.87,30.52,34.82,65.53,63.08,28.575,43.709999999999994
138,1874553,17314,17430,28:50.4,29:02.0,28,50,11.6,1,2,866,right_to_left,Adelaide United,4,False,False,False,create,1,medium_block,9,-19.86,27.76,1,wide_left,1,defensive_third,False,15.59,-23.42,5,wide_right,2,middle_third,False,37.67,45.8,47.07,60.85,35.07,35.52,63.02,40.36,41.735,53.96
139,1874553,17430,17464,29:02.0,29:05.4,29,2,3.4,1,2,866,right_to_left,Adelaide United,1,True,False,False,finish,2,low_block,8,16.06,-23.19,5,wide_right,2,middle_third,False,30.8,-16.99,4,half_space_right,3,attacking_third,False,45.33,38.27,60.92,65.1,35.29,27.55,40.14,31.81,41.8,63.01
140,1874553,17464,17506,29:05.4,29:09.6,29,5,4.2,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,build_up,0,high_block,10,-30.63,17.06,2,half_space_left,1,defensive_third,False,-20.18,18.81,2,half_space_left,1,defensive_third,False,27.28,28.15,31.49,35.86,38.2,29.72,65.29,70.78,27.715,33.675
141,1874553,17506,17760,29:09.6,29:35.0,29,9,25.4,1,1,1802,left_to_right,Brisbane FC,7,False,False,False,create,1,medium_block,9,-19.96,18.13,2,half_space_left,1,defensive_third,False,22.36,29.17,1,wide_left,3,attacking_third,False,28.16,44.9,36.06,54.4,29.75,38.78,70.67,42.18,36.53,45.230000000000004
142,1874553,17760,17787,29:35.0,29:37.7,29,35,2.7,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,finish,2,low_block,8,22.67,29.33,1,wide_left,3,attacking_third,False,30.05,34.61,1,wide_left,3,attacking_third,False,44.99,45.99,54.52,55.69,38.77,41.3,42.09,39.51,45.49,55.105000000000004
143,1874553,17874,17941,29:46.4,29:53.1,29,46,6.7,1,1,1802,left_to_right,Brisbane FC,2,True,False,False,chaotic,5,chaotic,5,24.42,33.62,1,wide_left,3,attacking_third,False,28.6,29.4,1,wide_left,3,attacking_third,False,39.65,35.01,65.86,61.94,30.75,34.17,33.58,39.74,37.33,63.9
144,1874553,17941,17973,29:53.1,29:56.3,29,53,3.2,1,2,866,right_to_left,Adelaide United,1,False,False,True,build_up,0,high_block,10,-28.83,-29.36,5,wide_right,1,defensive_third,False,-20.42,-23.23,5,wide_right,1,defensive_third,False,34.27,37.37,39.86,41.56,34.92,35.18,61.91,61.63,35.82,40.71
145,1874553,17973,18069,29:56.3,30:05.9,29,56,9.6,1,2,866,right_to_left,Adelaide United,3,False,False,True,create,1,medium_block,9,-19.42,-22.75,5,wide_right,1,defensive_third,False,18.03,14.37,2,half_space_left,3,attacking_third,False,37.5,45.4,41.53,59.75,35.23,32.73,61.52,52.61,41.45,50.64
146,1874553,18069,18103,30:05.9,30:09.3,30,5,3.4,1,2,866,right_to_left,Adelaide United,2,True,False,True,finish,2,low_block,8,18.73,14.17,2,half_space_left,3,attacking_third,False,49.18,6.22,3,center,3,attacking_third,True,44.99,36.31,60.3,78.63,32.67,33.99,52.42,47.11,40.650000000000006,69.465
147,1874553,18103,18159,30:09.3,30:14.9,30,9,5.6,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,chaotic,5,chaotic,5,-49.71,-5.4,3,center,1,defensive_third,False,,,2,half_space_left,2,middle_third,False,34.1,,47.08,,36.18,,79.03,,34.1,47.08
148,1874553,18534,18748,30:52.4,31:13.8,30,52,21.4,1,1,1802,left_to_right,Brisbane FC,2,True,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,17.97,-8.8,3,center,3,attacking_third,False,,24.49,,59.64,,22.8,,52.94,24.49,59.64
149,1874553,18748,18952,31:13.8,31:34.2,31,13,20.4,1,2,866,right_to_left,Adelaide United,8,True,False,False,create,1,medium_block,9,-17.97,8.56,3,center,1,defensive_third,False,14.69,28.18,1,wide_left,2,middle_third,False,22.74,56.11,52.71,60.74,24.43,36.91,59.97,44.31,39.425,56.725
150,1874553,18952,19008,31:34.2,31:39.8,31,34,5.6,1,1,1802,left_to_right,Brisbane FC,3,True,False,False,create,1,medium_block,9,-14.54,-28.37,5,wide_right,2,middle_third,False,-8.33,-24.75,5,wide_right,2,middle_third,False,36.83,43.67,44.21,47.96,56.05,46.45,60.82,60.81,40.25,46.085
151,1874553,19008,19037,31:39.8,31:42.7,31,39,2.9,1,2,866,right_to_left,Adelaide United,2,True,False,False,chaotic,5,chaotic,5,7.98,23.89,1,wide_left,2,middle_third,False,1.61,25.36,1,wide_left,2,middle_third,False,46.33,43.55,60.74,59.05,43.88,38.82,48.14,48.5,44.94,59.894999999999996
152,1874553,19037,19278,31:42.7,32:06.8,31,42,24.1,1,1,1802,left_to_right,Brisbane FC,10,True,False,False,create,1,medium_block,9,-1.44,-25.15,5,wide_right,2,middle_third,False,-11.82,-24.55,5,wide_right,2,middle_third,False,38.69,59.56,48.49,42.82,43.51,42.18,58.97,52.08,49.125,45.655
153,1874553,19278,19364,32:06.8,32:15.4,32,6,8.6,1,2,866,right_to_left,Adelaide United,3,False,True,True,quick_break,3,defending_quick_break,12,12.43,24.61,1,wide_left,2,middle_third,False,52.61,-1.48,3,center,3,attacking_third,False,42.22,35.63,52.29,81.6,59.5,33.51,42.78,53.17,38.925,66.945
