event_id,index,match_id,frame_start,frame_end,frame_physical_start,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_player_possession_frame_end,associated_player_possession_end_type_id,associated_player_possession_end_type,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,start_type_id,start_type,end_type_id,end_type,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,lead_to_shot,lead_to_goal,targeted,received,received_in_space,possession_danger,beaten_by_possession,beaten_by_movement,stop_possession_danger,reduce_possession_danger,force_backward,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,passing_option_at_player_possession_start,xloss_player_possession_start,xloss_player_possession_end,xloss_player_possession_max,xshot_player_possession_start,xshot_player_possession_end,xshot_player_possession_max,reception_difficulty_start,reception_difficulty_start_id,time_to_impact_start,time_to_impact_start_id,space_constraint_start,space_constraint_start_id,passing_option_ease_start,passing_option_ease_start_id,overall_pressure_start,overall_pressure_start_id,time_to_impact_end,time_to_impact_end_id,passing_option_ease_end,passing_option_ease_end_id,overall_pressure_end,overall_pressure_end_id,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_distance_to_goal_start,player_targeted_distance_to_goal_end,player_targeted_angle_to_goal_start,player_targeted_angle_to_goal_end,player_targeted_average_speed,player_targeted_speed_avg_band_id,player_targeted_speed_avg_band,speed_difference,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_distance_start,interplayer_distance_end,interplayer_distance_min,interplayer_distance_start_physical,close_at_player_possession_start,interplayer_angle,interplayer_direction_id,interplayer_direction,angle_of_engagement,goal_side_start,goal_side_end,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,n_teammates_ahead_end,n_teammates_ahead_start,n_player_targeted_opponents_ahead_start,n_player_targeted_opponents_ahead_end,n_player_targeted_teammates_ahead_start,n_player_targeted_teammates_ahead_end,n_player_targeted_teammates_within_5m_start,n_player_targeted_teammates_within_5m_end,n_player_targeted_opponents_within_5m_start,n_player_targeted_opponents_within_5m_end,separation_start,separation_end,separation_gain,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,passing_option_at_pass_moment,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,n_simultaneous_passing_options,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,affected_line_breaking_passing_option_id,affected_line_break_id,affected_line_break,affected_line_breaking_passing_option_attempted,affected_line_breaking_passing_option_xthreat,affected_line_breaking_passing_option_dangerous,affected_line_breaking_passing_option_run_subtype_id,affected_line_breaking_passing_option_run_subtype,pressing_chain,pressing_chain_length,pressing_chain_end_type_id,pressing_chain_end_type,pressing_chain_index,index_in_pressing_chain,simultaneous_defensive_engagement_same_target,simultaneous_defensive_engagement_same_target_rank,consecutive_on_ball_engagements,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated,possession_epv_for_start,possession_epv_for_end,possession_epv_against_start,possession_epv_against_end,pass_reception_epv_for,pass_reception_epv_against,possession_epv_total,pass_epv_total,possession_epv_delta_for,possession_epv_delta_against,pass_epv_delta_for,pass_epv_delta_against
7_743,1422,1874553,16002,16037,,26:39.2,26:42.7,26,39,3.5,1,2,right_to_left,7,passing_option,,,51005,D. Pierias,8,RB,808608,A. Ayoubi,16,LW,866,Adelaide United,36.93,-19.57,4,half_space_right,3,attacking_third,True,42.53,-13.33,4,half_space_right,3,attacking_third,True,8_277,15993,,,,,,,2,losing,0,1,131,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,8.17,48.09,3,sideway_left,False,False,8.67,1,jogging,3,ahead,2,same_line,49.98,36.06,30.01,29.93,1,wide_left,3,attacking_third,False,41.0,22.7,1,wide_left,3,attacking_third,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.02,3,long,,,,,,-85.97,4,sideway_right,,,,38.92,44.46,1.99,1.93,-0.06,13.58,8.04,-5.54,False,False,,,,,,,,,,,13.1,9.19,-3.92,,,,,,,False,True,False,True,0.0181,0.6171,0.71,True,16034,4,True,532,3,False,,,False,,,False,,,,,,,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
9_253,1423,1874553,16002,16037,15998,26:38.8,26:42.7,26,38,3.9,1,1,left_to_right,9,on_ball_engagement,14,recovery_press,560986,K. Jelacic,17,RW,808608,A. Ayoubi,16,LW,1802,Brisbane FC,-28.19,-22.84,5,wide_right,1,defensive_third,False,-40.74,-22.05,5,wide_right,1,defensive_third,False,8_277,15993,16037,1,pass,,,,1,winning,1,0,131,,,,,,,True,2,finish,8,low_block,,,,,,,,,,,,,,,8,indirect_regain,,,,,,,,,,,False,False,,,,True,True,False,False,False,False,14.48,176.4,2,backward,,,14.05,1,jogging,,,,,,,,,,,,,,,,,,,,,,0.283,0.452,0.452,0.01,0.004,0.032,,,,,,,,,,,,,,,,,808608,A. Ayoubi,16,LW,,,,,,,,,,,,,,,37.44,25.45,126.92,116.87,13.46,1,jogging,0.58,,,,,,,,7.32,0.7,0.7,9.04,False,,,,81.57,True,True,-38.92,-44.46,10.73,3.72,-7.01,13.58,8.04,-5.54,,,5,2,7,4,5,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,True,True,True,True,True,,,,,,,,,,,,,
7_744,1424,1874553,16004,16037,,26:39.4,26:42.7,26,39,3.3,1,2,right_to_left,7,passing_option,,,797295,L. Jovanovic,19,CF,808608,A. Ayoubi,16,LW,866,Adelaide United,37.45,3.22,3,center,3,attacking_third,True,43.07,2.47,3,center,3,attacking_third,True,8_277,15993,,,,1_148,3,cross_receiver,2,losing,0,1,131,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,9.14,-7.6,1,forward,False,False,10.67,1,jogging,3,ahead,2,same_line,27.22,20.34,30.34,29.49,1,wide_left,3,attacking_third,False,41.0,22.7,1,wide_left,3,attacking_third,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34,2,medium,,,,,,-84.16,4,sideway_right,,,,39.3,44.46,1.85,1.39,-0.46,13.2,8.04,-5.16,True,True,,,,,,,,,,,1.98,2.14,0.16,,,,,,,False,True,True,True,0.0328,0.3351,0.8868,True,16037,4,True,532,3,False,,,False,,,False,,,,,,,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
7_745,1425,1874553,16021,16031,,26:41.1,26:42.1,26,41,1.0,1,2,right_to_left,7,passing_option,,,560893,E. Alagich,9,LDM,808608,A. Ayoubi,16,LW,866,Adelaide United,37.94,15.46,2,half_space_left,3,attacking_third,True,37.34,14.81,2,half_space_left,3,attacking_third,True,8_277,15993,,,,,,,2,losing,0,1,131,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,1.02,-132.71,4,sideway_right,False,False,3.77,1,jogging,3,ahead,2,same_line,10.99,8.86,33.35,25.45,1,wide_left,3,attacking_third,False,37.59,23.67,1,wide_left,3,attacking_third,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78,1,short,,,,,,-66.08,4,sideway_right,,,,41.61,42.9,3.67,5.56,1.89,10.89,9.6,-1.29,True,True,,,,,,,,,,,2.39,2.04,-0.35,,,,,,,True,False,True,True,0.0229,0.2764,0.7122,True,16022,4,True,442,3,False,,,True,2,around,False,,,2,second_last,2,around,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
7_746,1426,1874553,16027,16037,,26:41.7,26:42.7,26,41,1.0,1,2,right_to_left,7,passing_option,,,50959,S. Mauk,15,AM,808608,A. Ayoubi,16,LW,866,Adelaide United,38.3,0.28,3,center,3,attacking_third,True,41.77,1.33,3,center,3,attacking_third,True,8_277,15993,,,,,,,2,losing,0,1,131,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,3.63,16.84,1,forward,False,False,13.04,1,jogging,2,same_line,2,same_line,24.22,21.38,35.49,24.34,1,wide_left,3,attacking_third,False,41.0,22.7,1,wide_left,3,attacking_third,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59,2,medium,,,,,,-86.19,4,sideway_right,,,,42.16,44.46,3.86,2.69,-1.17,10.34,8.04,-2.3,True,True,,,,,,,,,,,3.94,2.51,-1.42,,,,,,,False,True,True,True,0.0525,0.3566,0.8093,True,16033,4,True,532,3,False,,,False,,,False,,,,,,,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
1_148,1427,1874553,16034,16041,,26:42.4,26:43.1,26,42,0.7,1,2,right_to_left,1,off_ball_run,3,cross_receiver,797295,L. Jovanovic,19,CF,808608,A. Ayoubi,16,LW,866,Adelaide United,42.41,1.2,3,center,3,attacking_third,True,43.88,4.42,3,center,3,attacking_third,True,8_277,15993,,,,,,,2,losing,0,1,131,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,3.01,65.46,3,sideway_left,False,False,18.05,2,running,3,ahead,2,same_line,22.19,17.82,39.31,23.17,1,wide_left,3,attacking_third,False,42.85,22.21,1,wide_left,3,attacking_third,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.68,45.15,1.27,1.27,0.0,8.82,7.35,-1.47,True,True,,,,,,,,,,,1.5,1.33,-0.17,,,,,,,,,True,True,0.0328,0.3351,0.8868,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,,,,True,4,4,0,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,
8_278,1428,1874553,16042,16058,,26:43.2,26:44.8,26,43,1.6,1,1,left_to_right,8,player_possession,,,287934,Walid Shour,9,LDM,,,,,1802,Brisbane FC,-41.66,-15.91,4,half_space_right,1,defensive_third,False,-40.18,-14.78,4,half_space_right,1,defensive_third,False,,,,,,,,,1,winning,1,0,132,1,True,False,False,True,3,True,5,chaotic,5,chaotic,8,low_block,2,finish,8,low_block,2,finish,,,,,2,pass_interception,1,pass,,,,,,,1,successful,7_750,False,False,False,,,,,,,,,,3.07,37.36,1,forward,False,False,7.04,1,jogging,,,,,,,,,,,,,,,,,,,,,,,,,,,,hard,4,medium,3,medium,3,hard,4,high_pressure,4,hard,4,hard,4,high_pressure,4,795537,T. Waddingham,19,CF,-29.97,-8.79,3,center,1,defensive_third,False,-30.39,-8.53,3,center,1,defensive_third,False,,,,,,,,,0.6739,False,0.0006,False,11.84,1,short,,,,,,30.4,1,forward,,,,-18.62,-20.35,23.04,19.83,-3.21,71.12,72.85,1.73,True,True,3,4,,,,,,,,,6.05,2.77,-3.28,11.61,1,short,32.55,1,forward,True,,,,,,,,,,False,,,,,,,,,,,,,,,,6,3,3,False,False,True,False,False,False,False,4,0,0,0,0,0,2,0,0,4,0,2,2,0,2,,,,,,,6,6,0,,,,,,,,,,,,,,,,,,True,True,True,True,False,0.0145,0.0189,0.0534,0.0202,0.0198,0.0196,0.0376,0.0015,0.0044,-0.0332,0.0008,-0.0006
7_747,1429,1874553,16042,16045,,26:43.2,26:43.5,26,43,0.3,1,1,left_to_right,7,passing_option,,,560986,K. Jelacic,17,RW,287934,Walid Shour,9,LDM,1802,Brisbane FC,-43.53,-22.06,5,wide_right,1,defensive_third,False,-44.75,-22.21,5,wide_right,1,defensive_third,False,8_278,16042,,,,,,,1,winning,1,0,132,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,1.89,-175.17,2,backward,False,False,16.24,2,running,2,same_line,2,same_line,6.43,7.03,-41.66,-15.91,4,half_space_right,1,defensive_third,False,-42.2,-15.66,4,half_space_right,1,defensive_third,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,1,short,,,,,,-106.91,4,sideway_right,,,,-18.62,-19.18,24.91,25.57,0.66,71.12,71.68,0.56,False,False,,,,,,,,,,,0.33,0.81,0.49,,,,,,,False,False,False,False,0.0005,0.7388,0.7203,True,16042,2,False,,,,,,,,,,,,,,,,6,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
7_748,1430,1874553,16042,16050,,26:43.2,26:44.0,26,43,0.8,1,1,left_to_right,7,passing_option,,,560983,A. Burke-Gilroy,8,RB,287934,Walid Shour,9,LDM,1802,Brisbane FC,-44.66,-13.65,4,half_space_right,1,defensive_third,False,-44.14,-12.78,4,half_space_right,1,defensive_third,False,8_278,16042,,,,,,,1,winning,1,0,132,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,1.14,59.13,3,sideway_left,False,False,5.24,1,jogging,2,same_line,2,same_line,3.76,3.26,-41.66,-15.91,4,half_space_right,1,defensive_third,False,-42.04,-15.27,4,half_space_right,1,defensive_third,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,1,short,,,,,,131.91,3,sideway_left,,,,-18.62,-19.9,26.04,24.24,-1.8,71.12,72.4,1.28,False,True,,,,,,,,,,,8.59,4.55,-4.04,,,,,,,False,False,False,False,0.0005,0.891,0.7258,True,16048,3,False,,,,,,,,,,,,,,,,6,9,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
7_749,1431,1874553,16049,16058,,26:43.9,26:44.8,26,43,0.9,1,1,left_to_right,7,passing_option,,,50966,B. Halloran,16,LW,287934,Walid Shour,9,LDM,1802,Brisbane FC,-28.46,-14.98,4,half_space_right,1,defensive_third,False,-28.85,-14.7,4,half_space_right,1,defensive_third,False,8_278,16042,,,,,,,1,winning,1,0,132,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,0.47,144.32,2,backward,False,False,1.88,1,jogging,3,ahead,3,ahead,13.71,11.33,-42.17,-15.34,4,half_space_right,1,defensive_third,False,-40.18,-14.78,4,half_space_right,1,defensive_third,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14,1,short,,,,,,0.71,1,forward,,,,-19.78,-20.35,8.68,8.5,-0.18,72.28,72.85,0.57,True,True,,,,,,,,,,,4.89,4.69,-0.2,,,,,,,True,True,False,False,0.0006,0.8238,0.9295,True,16055,3,False,,,,,,,,,,,,,,,,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
7_750,1432,1874553,16051,16058,,26:44.1,26:44.8,26,44,0.7,1,1,left_to_right,7,passing_option,,,795537,T. Waddingham,19,CF,287934,Walid Shour,9,LDM,1802,Brisbane FC,-29.31,-9.0,3,center,1,defensive_third,False,-29.97,-8.79,3,center,1,defensive_third,False,8_278,16042,,,,,,,1,winning,1,0,132,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,False,,,,,,,0.61,162.35,2,backward,False,False,,,,3,ahead,3,ahead,13.99,11.84,-41.86,-15.19,4,half_space_right,1,defensive_third,False,-40.18,-14.78,4,half_space_right,1,defensive_third,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.84,1,short,,,,,,30.4,1,forward,,,,-20.0,-20.35,9.31,9.62,0.31,72.5,72.85,0.35,True,True,,,,,,,,,,,2.11,1.74,-0.37,11.61,1,short,32.55,1,forward,True,True,False,False,0.0006,0.6739,0.6158,True,16058,2,False,,,,,,,,,,,,,,,,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,,,,,,,,,,,,
9_254,1433,1874553,16051,16058,16051,26:44.1,26:44.8,26,44,0.7,1,2,right_to_left,9,on_ball_engagement,12,pressure,560893,E. Alagich,9,LDM,287934,Walid Shour,9,LDM,866,Adelaide United,36.04,14.39,2,half_space_left,3,attacking_third,False,37.48,15.39,2,half_space_left,3,attacking_third,False,8_278,16042,16058,1,pass,,,,2,losing,0,1,132,,,,,,,True,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,False,False,False,False,False,False,1.53,34.78,1,forward,,,8.8,1,jogging,,,,,,,,,,,,,,,,,,,,,,0.401,0.32,0.401,0.0,0.0,0.0,,,,,,,,,,,,,,,,,287934,Walid Shour,9,LDM,,,,,,,,,,,,,,,95.57,93.85,-170.86,-170.94,8.77,1,jogging,0.04,,,,,,,,5.87,2.77,2.77,5.87,False,,,,-163.74,True,True,20.0,20.35,16.04,17.13,1.09,72.5,72.85,0.35,,,5,6,6,6,3,3,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,False,True,True,True,True,,,,,,,,,,,,,
9_255,1434,1874553,16060,16069,16060,26:45.0,26:45.9,26,45,0.9,1,2,right_to_left,9,on_ball_engagement,15,other,50949,J. Barnett,11,RDM,795537,T. Waddingham,19,CF,866,Adelaide United,28.69,9.99,2,half_space_left,3,attacking_third,False,29.44,9.3,2,half_space_left,3,attacking_third,False,8_279,16064,16069,5,possession_loss,,,,2,losing,0,1,132,,,,,,,True,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,False,False,False,False,False,False,1.03,-42.61,1,forward,,,4.62,1,jogging,,,,,,,,,,,,,,,,,,,,,,0.358,0.367,0.367,0.001,0.001,0.001,,,,,,,,,,,,,,,,,795537,T. Waddingham,19,CF,,,,,,,,,,,,,,,83.1,83.24,-173.96,-174.33,2.73,1,jogging,1.9,,,,,,,,1.91,1.4,1.4,1.91,False,,,,15.78,True,True,20.39,20.28,8.3,9.16,0.86,72.89,72.78,-0.11,,,7,7,3,3,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,False,True,True,True,,,,,,,,,,,,,,
8_279,1435,1874553,16064,16069,,26:45.4,26:45.9,26,45,0.5,1,1,left_to_right,8,player_possession,,,795537,T. Waddingham,19,CF,,,,,1802,Brisbane FC,-30.39,-8.53,3,center,1,defensive_third,False,-30.33,-8.22,3,center,1,defensive_third,False,,,,,,,,,1,winning,1,0,132,2,False,False,False,False,3,True,5,chaotic,5,chaotic,8,low_block,2,finish,8,low_block,2,finish,,,,,1,pass_reception,5,possession_loss,32.55,1,forward,11.61,1,short,,,,,False,False,,,,,,,,,,0.27,79.05,3,sideway_left,,,2.56,1,jogging,,,,,,,,,,,,,,,,,,,,,,,,,,,,hard,4,very_hard,5,medium,3,hard,4,very_high_pressure,5,very_hard,5,hard,4,very_high_pressure,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.47,-20.28,9.92,10.05,0.13,72.97,72.78,-0.19,True,True,1,1,,,,,,,,,1.74,1.4,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,3,3,0,,,,,,,,,,,,,,,,,,True,True,True,,False,0.0198,0.0181,0.0196,0.0222,,,-0.0043,,-0.0016,0.0026,,
7_751,1436,1874553,16064,16069,,26:45.4,26:45.9,26,45,0.5,1,1,left_to_right,7,passing_option,,,50966,B. Halloran,16,LW,795537,T. Waddingham,19,CF,1802,Brisbane FC,-28.73,-14.88,4,half_space_right,1,defensive_third,False,-28.42,-14.89,4,half_space_right,1,defensive_third,False,8_279,16064,,,,,,,1,winning,1,0,132,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,0.25,-1.85,1,forward,False,False,2.38,1,jogging,2,same_line,2,same_line,6.56,6.94,-30.39,-8.53,3,center,1,defensive_third,False,-30.33,-8.22,3,center,1,defensive_third,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77,1,short,,,,,,-74.59,4,sideway_right,,,,-20.47,-20.28,8.26,8.14,-0.12,72.97,72.78,-0.19,True,True,,,,,,,,,,,5.07,5.68,0.61,,,,,,,False,False,False,False,0.002,0.8351,0.9857,True,16066,0,False,,,,,,,,,,,,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
8_280,1437,1874553,16075,16083,,26:46.5,26:47.3,26,46,0.8,1,1,left_to_right,8,player_possession,,,50966,B. Halloran,16,LW,,,,,1802,Brisbane FC,-27.79,-14.53,4,half_space_right,1,defensive_third,False,-25.91,-14.03,4,half_space_right,1,defensive_third,False,,,,,,,,,1,winning,1,0,132,3,False,True,True,False,3,True,5,chaotic,5,chaotic,8,low_block,2,finish,8,low_block,2,finish,,,12,throw_in_against,3,keep_possession,1,pass,,,,,,,2,unsuccessful,7_753,,False,False,,,,,,,,,,1.95,14.89,1,forward,,,8.55,1,jogging,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,3,easy,2,medium,3,hard,4,medium_pressure,3,hard,4,hard,4,high_pressure,4,51002,J. O'Shea,15,AM,-32.88,1.41,3,center,1,defensive_third,False,,,,,,,,,,,,,,,,0.3083,True,0.0013,False,16.94,2,medium,,,,,,114.3,3,sideway_left,,,,-19.39,-17.45,8.4,8.46,0.06,71.89,69.95,-1.94,True,True,0,0,,,,,,,,,5.16,2.36,-2.8,,,,,,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,2,5,-3,False,True,False,False,False,False,False,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,,,,,,,2,2,0,,,,,,,,,,,,,,,,,,True,True,True,True,False,0.0231,0.022,0.0167,0.0174,0.0198,0.0191,-0.0018,-0.0039,-0.0011,0.0007,-0.0022,0.0017
7_752,1438,1874553,16075,16083,,26:46.5,26:47.3,26,46,0.8,1,1,left_to_right,7,passing_option,,,795537,T. Waddingham,19,CF,50966,B. Halloran,16,LW,1802,Brisbane FC,-29.71,-7.91,3,center,1,defensive_third,False,-27.91,-8.0,3,center,1,defensive_third,False,8_280,16075,,,,,,,1,winning,1,0,132,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,1.83,-2.86,1,forward,False,False,8.18,1,jogging,2,same_line,2,same_line,6.89,6.35,-27.79,-14.53,4,half_space_right,1,defensive_third,False,-25.91,-14.03,4,half_space_right,1,defensive_third,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.82,1,short,,,,,,106.97,3,sideway_left,,,,-19.39,-17.45,10.32,10.46,0.14,71.89,69.95,-1.94,True,True,,,,,,,,,,,0.9,1.09,0.19,,,,,,,False,True,False,True,0.002,0.6402,0.7695,True,16078,1,False,,,,,,,,,,,,,,,,2,3,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,
